order_id,order_date,order_placed_time,day_of_week,city,vendor_id,vendor_name,order_type,driver_id,distance_km,weather_condition,is_peak_hour,order_value_inr,delivery_time_min,is_delayed,is_cancelled,customer_rating
ORD01483,6/12/2026,20:10:00,Friday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV057,5.44,Rain,1,1091.16,43.5,0,0,2
ORD01484,2/20/2026,18:06:00,Friday,Chennai,V003,Bowl & Broth,Food Delivery,DRV014,3.09,Clear,0,792.35,34,0,0,5
ORD01485,1/17/2026,21:32:00,Saturday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV036,1.38,Rain,1,436.25,28.3,0,0,3
ORD01486,3/21/2026,12:57:00,Saturday,Bengaluru,V004,Curry Express,Food Delivery,DRV049,1.62,Clear,1,766.24,19.3,0,0,5
ORD01487,1/12/2026,12:08:00,Monday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV020,0.87,Clear,1,219.81,15.9,0,0,4
ORD01488,4/2/2026,22:33:00,Thursday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV051,8.42,Clear,0,1322.74,45.7,1,0,3
ORD01489,4/29/2026,15:18:00,Wednesday,Delhi,V006,Tandoori Nights,Grocery,DRV050,1.71,Clear,0,506.78,25.9,0,0,3
ORD01490,4/21/2026,14:47:00,Tuesday,Mumbai,V012,Dosa Point,Food Delivery,DRV058,2.95,Clear,0,657.54,26.4,0,0,5
ORD01491,1/17/2026,11:08:00,Saturday,Hyderabad,V011,Roti Roll Co.,Pharmacy,DRV018,3.8,Clear,0,1103.95,27.5,0,0,3
ORD01492,5/18/2026,21:35:00,Monday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV037,1.67,Clear,1,722.17,24.6,0,0,4
ORD01493,6/19/2026,18:46:00,Friday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV039,5.53,Clear,0,415.42,42.9,0,0,4
ORD01494,5/18/2026,12:14:00,Monday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV018,4.21,Heavy Traffic Event,1,510.16,58.8,1,0,3
ORD01495,5/22/2026,13:45:00,Friday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV049,5.84,Clear,1,363.92,45.6,1,0,4
ORD01496,4/16/2026,22:36:00,Thursday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV047,6.51,Clear,0,735.43,44.5,0,0,3
ORD01497,2/20/2026,19:25:00,Friday,Hyderabad,V009,Sushi Central,Food Delivery,DRV003,3.43,Heavy Traffic Event,1,146.21,55,1,0,3
ORD01498,3/25/2026,22:42:00,Wednesday,Delhi,V006,Tandoori Nights,Food Delivery,DRV023,10.36,Rain,0,967.89,79.9,1,0,1
ORD01499,6/18/2026,17:13:00,Thursday,Mumbai,V007,Wok This Way,Pharmacy,DRV011,0.88,Clear,0,415.89,14.6,0,0,3
ORD01500,3/30/2026,13:29:00,Monday,Delhi,V006,Tandoori Nights,Food Delivery,DRV005,3.88,Clear,1,217.91,,0,1,
ORD01501,2/6/2026,15:41:00,Friday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV028,2.61,Rain,0,1005.91,27.9,0,0,4
ORD01502,1/11/2026,21:48:00,Sunday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV013,3.37,Heavy Traffic Event,1,1358.58,42.3,0,0,3
ORD01503,2/8/2026,9:42:00,Sunday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV008,4.12,Clear,0,567.97,26.6,0,0,3
ORD01504,4/3/2026,18:40:00,Friday,Bengaluru,V004,Curry Express,Grocery,DRV002,1.73,Clear,0,1063.84,20.1,0,0,5
ORD01505,3/14/2026,15:20:00,Saturday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV055,4.86,Rain,0,1084.91,37.6,0,0,4
ORD01506,3/27/2026,18:58:00,Friday,Chennai,V002,Urban Tadka,Food Delivery,DRV047,1.61,Rain,0,1299.67,25.7,0,0,5
ORD01507,3/7/2026,16:34:00,Saturday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV011,4.56,Clear,0,1279.89,41.3,0,0,3
ORD01508,1/12/2026,21:57:00,Monday,Bengaluru,V004,Curry Express,Grocery,DRV055,1.3,Clear,1,1047.97,22,0,0,4
ORD01509,4/10/2026,12:00:00,Friday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV037,3.41,Clear,1,652.85,34.7,0,0,5
ORD01510,6/14/2026,21:47:00,Sunday,Mumbai,V007,Wok This Way,Food Delivery,DRV042,2.09,Clear,1,993.27,32.7,0,0,4
ORD01511,4/23/2026,22:49:00,Thursday,Chennai,V002,Urban Tadka,Food Delivery,DRV009,6.81,Clear,0,540.52,46.2,1,0,4
ORD01512,5/2/2026,15:19:00,Saturday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV008,1.93,Clear,0,977.99,24.4,0,0,5
ORD01513,2/21/2026,8:47:00,Saturday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV016,8.52,Clear,0,1139.57,48.5,1,0,2
ORD01514,4/18/2026,9:27:00,Saturday,Delhi,V005,Green Leaf Cafe,Grocery,DRV049,0.4,Clear,0,914.84,12.8,0,0,4
ORD01515,1/13/2026,17:16:00,Tuesday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV010,0.75,Clear,0,1168.39,14.3,0,0,4
ORD01516,4/15/2026,14:06:00,Wednesday,Hyderabad,V009,Sushi Central,Food Delivery,DRV055,1.83,Clear,0,306.79,21.2,0,0,5
ORD01517,2/3/2026,14:02:00,Tuesday,Delhi,V006,Tandoori Nights,Grocery,DRV044,0.74,Clear,0,1010.61,23.7,0,0,3
ORD01518,3/29/2026,16:55:00,Sunday,Bengaluru,V004,Curry Express,Food Delivery,DRV053,3.15,Clear,0,1112.73,22.7,0,0,5
ORD01519,4/25/2026,22:57:00,Saturday,Mumbai,V007,Wok This Way,Food Delivery,DRV017,3.91,Clear,0,1155.84,31,0,0,4
ORD01520,2/24/2026,13:39:00,Tuesday,Chennai,V002,Urban Tadka,Grocery,DRV050,3,Clear,1,1181.71,22.4,0,0,5
ORD01521,1/21/2026,16:30:00,Wednesday,Bengaluru,V004,Curry Express,Food Delivery,DRV021,4.4,Clear,0,1322.01,35.7,0,0,4
ORD01522,6/28/2026,14:51:00,Sunday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV026,3.07,Clear,0,614.69,27.9,0,0,5
ORD01523,6/19/2026,21:14:00,Friday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV059,1.93,Rain,1,1127.85,32.9,0,0,3
ORD01524,1/16/2026,16:15:00,Friday,Bengaluru,V004,Curry Express,Grocery,DRV023,3.63,Clear,0,1054.06,31.7,0,0,4
ORD01525,3/10/2026,22:04:00,Tuesday,Chennai,V003,Bowl & Broth,Food Delivery,DRV048,7.58,Clear,0,260.46,45.2,1,0,4
ORD01526,4/22/2026,15:29:00,Wednesday,Chennai,V003,Bowl & Broth,Food Delivery,DRV035,3.84,Clear,0,1388.99,29.1,0,0,5
ORD01527,1/29/2026,13:46:00,Thursday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV043,0.77,Clear,1,587.55,19.8,0,0,4
ORD01528,1/26/2026,13:16:00,Monday,Delhi,V005,Green Leaf Cafe,Grocery,DRV007,2.31,Clear,1,1127.48,,0,1,
ORD01529,5/7/2026,20:31:00,Thursday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV018,2.17,Clear,1,358.25,26.9,0,0,4
ORD01530,4/13/2026,13:07:00,Monday,Hyderabad,V011,Roti Roll Co.,Pharmacy,DRV045,1,Clear,1,276.17,,0,1,
ORD01531,5/2/2026,14:23:00,Saturday,Chennai,V003,Bowl & Broth,Grocery,DRV031,2.61,Clear,0,907.99,30.1,0,0,5
ORD01532,2/9/2026,17:54:00,Monday,Hyderabad,V009,Sushi Central,Food Delivery,DRV036,3.73,Rain,0,160.35,35.1,0,0,4
ORD01533,3/4/2026,12:49:00,Wednesday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV013,2.84,Clear,1,1043.76,32.9,0,0,4
ORD01534,4/26/2026,17:12:00,Sunday,Mumbai,V007,Wok This Way,Food Delivery,DRV046,1.95,Clear,0,381.87,29.3,0,0,4
ORD01535,1/12/2026,22:15:00,Monday,Bengaluru,V008,Pizza Junction,Grocery,DRV028,1.81,Clear,0,353.6,21.9,0,0,5
ORD01536,1/13/2026,15:07:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV060,2.21,Clear,0,695.83,20.4,0,0,5
ORD01537,6/3/2026,15:28:00,Wednesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV045,1.1,Clear,0,561.01,17.1,0,0,5
ORD01538,5/14/2026,19:49:00,Thursday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV036,2.91,Clear,1,784.54,33.7,0,0,5
ORD01539,4/22/2026,21:01:00,Wednesday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV033,2.48,Clear,1,1304.86,21,0,0,3
ORD01540,4/25/2026,15:55:00,Saturday,Chennai,V003,Bowl & Broth,Grocery,DRV051,3.46,Clear,0,223.52,,0,1,
ORD01541,1/24/2026,13:07:00,Saturday,Hyderabad,V009,Sushi Central,Food Delivery,DRV020,4.35,Heavy Traffic Event,1,402.07,49.8,1,0,3
ORD01542,5/6/2026,12:37:00,Wednesday,Mumbai,V012,Dosa Point,Grocery,DRV019,4.2,Rain,1,674.69,55.7,1,0,4
ORD01543,6/21/2026,8:21:00,Sunday,Hyderabad,V009,Sushi Central,Food Delivery,DRV029,1.98,Clear,0,148.48,26,0,0,5
ORD01544,6/9/2026,14:33:00,Tuesday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV060,1.14,Clear,0,289.16,17.5,0,0,4
ORD01545,1/26/2026,16:13:00,Monday,Chennai,V001,Spice Route Kitchen,Pharmacy,DRV030,3.09,Clear,0,718.16,30.7,0,0,4
ORD01546,1/15/2026,9:45:00,Thursday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV004,2.19,Clear,0,975.81,31.1,0,0,4
ORD01547,6/8/2026,17:17:00,Monday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV001,7.98,Clear,0,958.95,52,1,0,4
ORD01548,2/20/2026,16:09:00,Friday,Delhi,V005,Green Leaf Cafe,Pharmacy,DRV002,0.68,Rain,0,1360.66,18.9,0,0,4
ORD01549,4/3/2026,15:30:00,Friday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV028,8.45,Rain,0,418.5,60.3,1,0,3
ORD01550,2/18/2026,11:10:00,Wednesday,Chennai,V002,Urban Tadka,Pharmacy,DRV013,5.31,Clear,0,410.16,35.6,0,0,5
ORD01551,2/17/2026,13:23:00,Tuesday,Mumbai,V007,Wok This Way,Food Delivery,DRV026,1.32,Clear,1,811.32,21.5,0,0,4
ORD01552,2/28/2026,17:58:00,Saturday,Bengaluru,V004,Curry Express,Grocery,DRV023,6.49,Clear,0,1050.84,54,1,0,4
ORD01553,3/14/2026,15:28:00,Saturday,Bengaluru,V004,Curry Express,Grocery,DRV004,2.29,Clear,0,968.8,20.6,0,0,5
ORD01554,5/14/2026,11:09:00,Thursday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV047,0.77,Clear,0,212.14,25,0,0,5
ORD01555,6/1/2026,20:13:00,Monday,Mumbai,V007,Wok This Way,Food Delivery,DRV042,5.52,Clear,1,653.54,54.5,1,0,3
ORD01556,1/4/2026,22:45:00,Sunday,Chennai,V003,Bowl & Broth,Food Delivery,DRV041,1.33,Clear,0,1333.3,17.6,0,0,5
ORD01557,3/4/2026,17:52:00,Wednesday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV048,6.8,Clear,0,289.59,47.1,1,0,4
ORD01558,3/24/2026,15:55:00,Tuesday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV051,2.94,Rain,0,1308.53,38.3,0,0,3
ORD01559,6/12/2026,12:42:00,Friday,Chennai,V003,Bowl & Broth,Food Delivery,DRV047,1.87,Clear,1,1034.39,24.4,0,0,5
ORD01560,4/7/2026,17:47:00,Tuesday,Mumbai,V007,Wok This Way,Food Delivery,DRV002,6.12,Rain,0,592.49,57.1,1,0,2
ORD01561,5/17/2026,15:19:00,Sunday,Bengaluru,V004,Curry Express,Food Delivery,DRV042,6.7,Clear,0,872.77,,0,1,
ORD01562,2/11/2026,22:06:00,Wednesday,Bengaluru,V004,Curry Express,Food Delivery,DRV048,0.75,Clear,0,610.39,17.7,0,0,5
ORD01563,6/24/2026,22:26:00,Wednesday,Mumbai,V012,Dosa Point,Food Delivery,DRV023,1.82,Clear,0,469.54,25.3,0,0,5
ORD01564,5/26/2026,19:47:00,Tuesday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV043,2.03,Clear,1,1373.46,23.4,0,0,3
ORD01565,2/15/2026,14:52:00,Sunday,Chennai,V003,Bowl & Broth,Food Delivery,DRV050,2.98,Rain,0,232.09,22.5,0,0,5
ORD01566,1/12/2026,15:35:00,Monday,Chennai,V003,Bowl & Broth,Grocery,DRV030,0.32,Clear,0,222.42,10.3,0,0,4
ORD01567,6/21/2026,16:42:00,Sunday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV046,2.01,Clear,0,536.85,19.7,0,0,4
ORD01568,5/17/2026,14:04:00,Sunday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV033,2.15,Clear,0,1345.68,,0,1,
ORD01569,6/26/2026,16:14:00,Friday,Bengaluru,V010,Bun Intended Burgers,Pharmacy,DRV054,1.98,Clear,0,938.18,29.3,0,0,5
ORD01570,5/6/2026,22:42:00,Wednesday,Delhi,V006,Tandoori Nights,Grocery,DRV023,1.5,Clear,0,157.69,19.9,0,0,4
ORD01571,4/4/2026,13:00:00,Saturday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV038,2.43,Clear,1,1052.85,33.6,0,0,3
ORD01572,6/28/2026,16:19:00,Sunday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV015,1.09,Clear,0,757.31,17.1,0,0,5
ORD01573,5/6/2026,15:45:00,Wednesday,Chennai,V001,Spice Route Kitchen,Pharmacy,DRV050,3.71,Rain,0,1306.37,43.5,0,0,4
ORD01574,6/17/2026,22:25:00,Wednesday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV021,2.58,Clear,0,1256.79,21.6,0,0,3
ORD01575,3/19/2026,13:48:00,Thursday,Mumbai,V012,Dosa Point,Grocery,DRV053,0.93,Clear,1,641.74,27.3,0,0,5
ORD01576,1/27/2026,13:03:00,Tuesday,Delhi,V006,Tandoori Nights,Food Delivery,DRV011,2.75,Heavy Traffic Event,1,222.58,43.8,0,0,3
ORD01577,1/8/2026,14:03:00,Thursday,Delhi,V006,Tandoori Nights,Food Delivery,DRV026,1.38,Clear,0,512.05,19.6,0,0,3
ORD01578,3/8/2026,17:13:00,Sunday,Bengaluru,V008,Pizza Junction,Grocery,DRV002,1.48,Clear,0,1096.66,26.1,0,0,4
ORD01579,4/30/2026,15:09:00,Thursday,Chennai,V001,Spice Route Kitchen,Pharmacy,DRV046,0.88,Clear,0,1347.58,21.4,0,0,4
ORD01580,5/26/2026,12:22:00,Tuesday,Hyderabad,V009,Sushi Central,Food Delivery,DRV055,1.38,Clear,1,1331.49,27.5,0,0,5
ORD01581,1/7/2026,19:22:00,Wednesday,Chennai,V002,Urban Tadka,Pharmacy,DRV035,2.18,Clear,1,1092.83,23.3,0,0,5
ORD01582,5/12/2026,13:15:00,Tuesday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV003,2.4,Clear,1,1180.57,29.7,0,0,3
ORD01583,2/5/2026,16:34:00,Thursday,Chennai,V003,Bowl & Broth,Food Delivery,DRV029,1.94,Clear,0,216.53,18.8,0,0,5
ORD01584,4/26/2026,13:46:00,Sunday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV032,0.97,Clear,1,206.89,19.7,0,0,4
ORD01585,4/13/2026,14:42:00,Monday,Mumbai,V012,Dosa Point,Food Delivery,DRV012,5,Clear,0,451.66,46.3,1,0,4
ORD01586,4/11/2026,20:12:00,Saturday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV031,2.09,Rain,1,124.43,32,0,0,4
ORD01587,4/4/2026,16:43:00,Saturday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV047,1.09,Rain,0,542.17,16.6,0,0,5
ORD01588,5/12/2026,9:23:00,Tuesday,Delhi,V006,Tandoori Nights,Food Delivery,DRV059,2.71,Clear,0,417.28,28.4,0,0,4
ORD01589,2/25/2026,16:24:00,Wednesday,Chennai,V002,Urban Tadka,Food Delivery,DRV008,2.01,Clear,0,724.34,,0,1,
ORD01590,5/16/2026,22:25:00,Saturday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV054,1.33,Clear,0,913.86,20.3,0,0,4
ORD01591,5/28/2026,15:30:00,Thursday,Hyderabad,V009,Sushi Central,Food Delivery,DRV009,2.05,Rain,0,1169.95,40.8,0,0,4
ORD01592,2/8/2026,22:52:00,Sunday,Chennai,V003,Bowl & Broth,Food Delivery,DRV011,1.02,Clear,0,561.05,15.7,0,0,5
ORD01593,1/20/2026,20:43:00,Tuesday,Chennai,V003,Bowl & Broth,Grocery,DRV008,0.8,Clear,1,1280.8,25,0,0,5
ORD01594,2/27/2026,11:26:00,Friday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV004,4.96,Clear,0,380.78,38.5,0,0,4
ORD01595,4/7/2026,22:06:00,Tuesday,Chennai,V003,Bowl & Broth,Food Delivery,DRV058,1.19,Heavy Traffic Event,0,1344.29,18.4,0,0,4
ORD01596,3/18/2026,14:58:00,Wednesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV045,0.24,Clear,0,668.91,13.8,0,0,5
ORD01597,6/20/2026,16:03:00,Saturday,Chennai,V002,Urban Tadka,Food Delivery,DRV043,6.12,Clear,0,464.73,44.5,0,0,5
ORD01598,6/19/2026,15:57:00,Friday,Bengaluru,V004,Curry Express,Food Delivery,DRV025,2.52,Clear,0,318.44,18.5,0,0,5
ORD01599,3/13/2026,22:06:00,Friday,Mumbai,V007,Wok This Way,Food Delivery,DRV004,1.68,Rain,0,955.66,27,0,0,3
ORD01600,4/22/2026,16:53:00,Wednesday,Hyderabad,V009,Sushi Central,Food Delivery,DRV026,8.91,Clear,0,1154.38,59,1,0,3
ORD01601,2/17/2026,13:20:00,Tuesday,Bengaluru,V004,Curry Express,Food Delivery,DRV043,4.54,Clear,1,884.06,35.3,0,0,5
ORD01602,3/28/2026,21:07:00,Saturday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV011,2.31,Clear,1,850.68,23.6,0,0,4
ORD01603,3/26/2026,21:00:00,Thursday,Delhi,V006,Tandoori Nights,Food Delivery,DRV012,6.06,Heavy Traffic Event,1,430.87,67.4,1,0,2
ORD01604,1/29/2026,13:29:00,Thursday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV013,1.69,Rain,1,815.65,31.3,0,0,5
ORD01605,5/11/2026,15:49:00,Monday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV039,3.08,Heavy Traffic Event,0,784.11,32.4,0,0,3
ORD01606,5/24/2026,13:04:00,Sunday,Mumbai,V007,Wok This Way,Pharmacy,DRV042,4.98,Clear,1,189.98,39.7,0,0,3
ORD01607,3/27/2026,16:06:00,Friday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV048,3.42,Clear,0,248.1,39.8,0,0,5
ORD01608,1/31/2026,21:54:00,Saturday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV022,4.39,Clear,1,560.23,38.9,0,0,5
ORD01609,2/19/2026,22:05:00,Thursday,Delhi,V006,Tandoori Nights,Grocery,DRV022,1.71,Clear,0,795.88,21.2,0,0,4
ORD01610,6/17/2026,12:52:00,Wednesday,Hyderabad,V009,Sushi Central,Food Delivery,DRV027,0.63,Clear,1,256.88,21.3,0,0,4
ORD01611,1/6/2026,18:46:00,Tuesday,Mumbai,V012,Dosa Point,Grocery,DRV005,0.43,Clear,0,674.52,12.9,0,0,5
ORD01612,3/29/2026,20:31:00,Sunday,Chennai,V001,Spice Route Kitchen,Grocery,DRV019,2.31,Clear,1,653,26.9,0,0,4
ORD01613,1/11/2026,17:18:00,Sunday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV048,1.03,Clear,0,798.7,14.5,0,0,5
ORD01614,2/19/2026,21:16:00,Thursday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV023,5.99,Rain,1,268.5,52.5,1,0,3
ORD01615,4/18/2026,12:00:00,Saturday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV035,8.67,Heavy Traffic Event,1,903.15,92.4,1,0,1
ORD01616,1/11/2026,18:02:00,Sunday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV057,3.91,Rain,0,321.54,42.7,0,0,4
ORD01617,5/12/2026,20:12:00,Tuesday,Mumbai,V007,Wok This Way,Food Delivery,DRV004,0.67,Clear,1,1288.44,18.5,0,0,3
ORD01618,6/17/2026,18:34:00,Wednesday,Hyderabad,V009,Sushi Central,Pharmacy,DRV041,1.09,Clear,0,942.59,24.5,0,0,5
ORD01619,1/5/2026,13:25:00,Monday,Delhi,V006,Tandoori Nights,Food Delivery,DRV015,4.65,Clear,1,1369.63,41.5,0,0,3
ORD01620,2/23/2026,20:31:00,Monday,Bengaluru,V008,Pizza Junction,Grocery,DRV042,1.53,Clear,1,1150.22,24.9,0,0,5
ORD01621,2/3/2026,13:05:00,Tuesday,Mumbai,V007,Wok This Way,Food Delivery,DRV038,6.03,Clear,1,717.71,63.6,1,0,3
ORD01622,2/18/2026,15:38:00,Wednesday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV018,2.17,Clear,0,586.51,,0,1,
ORD01623,4/16/2026,15:50:00,Thursday,Bengaluru,V004,Curry Express,Food Delivery,DRV024,0.29,Rain,0,866.98,15.5,0,0,4
ORD01624,4/13/2026,15:43:00,Monday,Delhi,V005,Green Leaf Cafe,Grocery,DRV054,5.02,Clear,0,630.85,32.9,0,0,3
ORD01625,1/3/2026,21:40:00,Saturday,Delhi,V006,Tandoori Nights,Pharmacy,DRV022,1.31,Clear,1,405.14,17.5,0,0,4
ORD01626,5/5/2026,14:14:00,Tuesday,Mumbai,V012,Dosa Point,Food Delivery,DRV051,2.5,Clear,0,955.37,33.4,0,0,5
ORD01627,5/16/2026,13:37:00,Saturday,Chennai,V002,Urban Tadka,Food Delivery,DRV033,0.59,Clear,1,1355.9,14.3,0,0,5
ORD01628,4/29/2026,9:14:00,Wednesday,Bengaluru,V010,Bun Intended Burgers,Grocery,DRV012,8.6,Rain,0,1050.63,62.1,1,0,4
ORD01629,6/18/2026,9:00:00,Thursday,Mumbai,V007,Wok This Way,Food Delivery,DRV015,0.79,Clear,0,883.31,20.2,0,0,4
ORD01630,6/5/2026,13:21:00,Friday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV032,1.87,Heavy Traffic Event,1,1137.07,27.8,0,0,4
ORD01631,1/8/2026,15:03:00,Thursday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV052,4.61,Clear,0,165.94,31.2,0,0,3
ORD01632,5/15/2026,15:07:00,Friday,Bengaluru,V004,Curry Express,Food Delivery,DRV059,1.46,Clear,0,779.44,22.8,0,0,5
ORD01633,2/19/2026,16:37:00,Thursday,Bengaluru,V004,Curry Express,Food Delivery,DRV007,5.33,Clear,0,909.34,41.9,0,0,4
ORD01634,3/28/2026,13:55:00,Saturday,Chennai,V003,Bowl & Broth,Grocery,DRV047,4.41,Clear,1,863.48,30.4,0,0,5
ORD01635,1/9/2026,12:16:00,Friday,Hyderabad,V009,Sushi Central,Food Delivery,DRV048,0.51,Clear,1,1156.01,22.3,0,0,5
ORD01636,2/1/2026,22:24:00,Sunday,Chennai,V002,Urban Tadka,Food Delivery,DRV025,0.68,Clear,0,323.4,21.6,0,0,5
ORD01637,3/8/2026,21:01:00,Sunday,Bengaluru,V010,Bun Intended Burgers,Pharmacy,DRV014,3.74,Clear,1,989.62,27.6,0,0,4
ORD01638,3/8/2026,22:47:00,Sunday,Hyderabad,V009,Sushi Central,Food Delivery,DRV032,2.92,Clear,0,1311.87,36.3,0,0,5
ORD01639,4/27/2026,20:08:00,Monday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV003,3.56,Clear,1,1064.88,35.5,0,0,4
ORD01640,6/12/2026,20:00:00,Friday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV038,5.3,Clear,1,1312.93,55.7,1,0,3
ORD01641,2/10/2026,15:43:00,Tuesday,Bengaluru,V004,Curry Express,Pharmacy,DRV028,1.92,Clear,0,787,20.8,0,0,4
ORD01642,5/21/2026,15:58:00,Thursday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV010,4.87,Clear,0,608.35,38.2,0,0,3
ORD01643,2/17/2026,13:51:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV022,1.69,Clear,1,1234.36,19.1,0,0,4
ORD01644,3/16/2026,13:45:00,Monday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV047,6.15,Rain,1,926.15,61.5,1,0,4
ORD01645,2/18/2026,15:26:00,Wednesday,Hyderabad,V009,Sushi Central,Food Delivery,DRV030,1.61,Clear,0,713.27,27.4,0,0,5
ORD01646,6/18/2026,20:58:00,Thursday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV032,1.16,Rain,1,476.78,18.3,0,0,5
ORD01647,6/9/2026,21:35:00,Tuesday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV048,2.27,Clear,1,171.21,17.6,0,0,3
ORD01648,3/5/2026,20:20:00,Thursday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV058,1.75,Clear,1,1262.72,19.9,0,0,4
ORD01649,4/1/2026,13:38:00,Wednesday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV013,0.96,Clear,1,784.02,19,0,0,4
ORD01650,3/29/2026,17:06:00,Sunday,Bengaluru,V008,Pizza Junction,Grocery,DRV059,1.4,Clear,0,228.2,17,0,0,5
ORD01651,5/29/2026,11:17:00,Friday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV011,2.32,Clear,0,573.22,21.1,0,0,5
ORD01652,6/24/2026,16:42:00,Wednesday,Mumbai,V012,Dosa Point,Food Delivery,DRV042,3.67,Clear,0,576.83,29.2,0,0,5
ORD01653,2/5/2026,15:26:00,Thursday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV031,7.91,Clear,0,267.73,56.4,1,0,3
ORD01654,3/9/2026,17:11:00,Monday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV059,1.84,Clear,0,515.64,23.6,0,0,5
ORD01655,4/11/2026,18:15:00,Saturday,Hyderabad,V009,Sushi Central,Food Delivery,DRV039,0.71,Clear,0,1221.91,15.8,0,0,5
ORD01656,6/22/2026,9:54:00,Monday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV059,6.3,Rain,0,646.02,43.5,0,0,3
ORD01657,5/15/2026,20:54:00,Friday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV041,6.36,Clear,1,444.96,41.1,0,0,3
ORD01658,5/14/2026,16:28:00,Thursday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV042,1.47,Clear,0,764.17,26.4,0,0,5
ORD01659,2/28/2026,18:54:00,Saturday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV059,3.59,Clear,0,1278.51,38.4,0,0,5
ORD01660,3/4/2026,14:39:00,Wednesday,Hyderabad,V009,Sushi Central,Food Delivery,DRV040,1.61,Clear,0,217.09,28.3,0,0,5
